2013 Federal Election House of Representatives Distribution of Preferences By Polling Place [17496 19/11/2013 10:14:27      ]
StateAb,DivisionId,DivisionNm,PPId,PPNm,CountNum,BallotPosition,CandidateId,Surname,GivenNm,PartyAb,PartyNm,SittingMemberFl,CalculationType,CalculationValue
"ACT","102","Fraser","8832","Page","2","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Count","95"
"ACT","102","Fraser","8832","Page","2","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Percent","5.140"
"ACT","102","Fraser","8832","Page","2","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Count","5"
"ACT","102","Fraser","8832","Page","2","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Percent","10.200"
"ACT","102","Fraser","8832","Page","2","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Preference Count","245"
"ACT","102","Fraser","8832","Page","2","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Preference Percent","13.260"
"ACT","102","Fraser","8832","Page","2","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Transfer Count","11"
"ACT","102","Fraser","8832","Page","2","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Transfer Percent","22.450"
"ACT","102","Fraser","8832","Page","3","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Preference Count","0"
"ACT","102","Fraser","8832","Page","3","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Preference Percent","0.000"
"ACT","102","Fraser","8832","Page","3","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Count","0"
"ACT","102","Fraser","8832","Page","3","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Percent","0.000"
"ACT","102","Fraser","8832","Page","3","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Count","610"
"ACT","102","Fraser","8832","Page","3","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Percent","33.010"
"ACT","102","Fraser","8832","Page","3","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Count","19"
"ACT","102","Fraser","8832","Page","3","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Percent","28.790"
"ACT","102","Fraser","8832","Page","3","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Count","874"
"ACT","102","Fraser","8832","Page","3","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Percent","47.290"
"ACT","102","Fraser","8832","Page","3","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Count","23"
"ACT","102","Fraser","8832","Page","3","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Percent","34.850"
"ACT","102","Fraser","8832","Page","3","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Count","0"
"ACT","102","Fraser","8832","Page","3","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Percent","0.000"
"ACT","102","Fraser","8832","Page","3","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Count","-66"
"ACT","102","Fraser","8832","Page","3","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Percent","-100.000"
"ACT","102","Fraser","8832","Page","3","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Count","0"
"ACT","102","Fraser","8832","Page","3","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Percent","0.000"
"ACT","102","Fraser","8832","Page","3","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Count","0"
"ACT","102","Fraser","8832","Page","3","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Percent","0.000"
"ACT","102","Fraser","8832","Page","3","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Count","111"
"ACT","102","Fraser","8832","Page","3","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Percent","6.010"
"ACT","102","Fraser","8832","Page","3","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Count","16"
"ACT","102","Fraser","8832","Page","3","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Percent","24.240"
"ACT","102","Fraser","8832","Page","3","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Preference Count","253"
"ACT","102","Fraser","8832","Page","3","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Preference Percent","13.690"
"ACT","102","Fraser","8832","Page","3","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Transfer Count","8"
"ACT","102","Fraser","8832","Page","3","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Transfer Percent","12.120"
"ACT","102","Fraser","8832","Page","4","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Preference Count","0"
"ACT","102","Fraser","8832","Page","4","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Preference Percent","0.000"
"ACT","102","Fraser","8832","Page","4","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Count","0"
"ACT","102","Fraser","8832","Page","4","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Percent","0.000"
"ACT","102","Fraser","8832","Page","4","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Count","640"
"ACT","102","Fraser","8832","Page","4","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Percent","34.630"
"ACT","102","Fraser","8832","Page","4","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Count","30"
"ACT","102","Fraser","8832","Page","4","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Percent","27.030"
"ACT","102","Fraser","8832","Page","4","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Count","915"
"ACT","102","Fraser","8832","Page","4","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Percent","49.510"
"ACT","102","Fraser","8832","Page","4","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Count","41"
"ACT","102","Fraser","8832","Page","4","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Percent","36.940"
"ACT","102","Fraser","8832","Page","4","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Count","0"
"ACT","102","Fraser","8832","Page","4","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Percent","0.000"
"ACT","102","Fraser","8832","Page","4","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Count","0"
"ACT","102","Fraser","8832","Page","4","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Percent","0.000"
"ACT","102","Fraser","8832","Page","4","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Count","0"
"ACT","102","Fraser","8832","Page","4","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Percent","0.000"
"ACT","102","Fraser","8832","Page","4","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Count","0"
"ACT","102","Fraser","8832","Page","4","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Percent","0.000"
"ACT","102","Fraser","8832","Page","4","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Count","0"
"ACT","102","Fraser","8832","Page","4","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Percent","0.000"
"ACT","102","Fraser","8832","Page","4","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Count","-111"
"ACT","102","Fraser","8832","Page","4","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Percent","-100.000"
"ACT","102","Fraser","8832","Page","4","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Preference Count","293"
"ACT","102","Fraser","8832","Page","4","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Preference Percent","15.850"
"ACT","102","Fraser","8832","Page","4","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Transfer Count","40"
"ACT","102","Fraser","8832","Page","4","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Transfer Percent","36.040"
"ACT","102","Fraser","8832","Page","5","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Preference Count","0"
"ACT","102","Fraser","8832","Page","5","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Preference Percent","0.000"
"ACT","102","Fraser","8832","Page","5","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Count","0"
"ACT","102","Fraser","8832","Page","5","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Percent","0.000"
"ACT","102","Fraser","8832","Page","5","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Count","677"
"ACT","102","Fraser","8832","Page","5","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Percent","36.630"
"ACT","102","Fraser","8832","Page","5","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Count","37"
"ACT","102","Fraser","8832","Page","5","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Percent","12.630"
"ACT","102","Fraser","8832","Page","5","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Count","1171"
"ACT","102","Fraser","8832","Page","5","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Percent","63.370"
"ACT","102","Fraser","8832","Page","5","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Count","256"
"ACT","102","Fraser","8832","Page","5","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Percent","87.370"
"ACT","102","Fraser","8832","Page","5","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Count","0"
"ACT","102","Fraser","8832","Page","5","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Percent","0.000"
"ACT","102","Fraser","8832","Page","5","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Count","0"
"ACT","102","Fraser","8832","Page","5","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Percent","0.000"
"ACT","102","Fraser","8832","Page","5","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Count","0"
"ACT","102","Fraser","8832","Page","5","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Percent","0.000"
"ACT","102","Fraser","8832","Page","5","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Count","0"
"ACT","102","Fraser","8832","Page","5","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Percent","0.000"
"ACT","102","Fraser","8832","Page","5","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Count","0"
"ACT","102","Fraser","8832","Page","5","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Percent","0.000"
"ACT","102","Fraser","8832","Page","5","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Count","0"
"ACT","102","Fraser","8832","Page","5","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Percent","0.000"
"ACT","102","Fraser","8832","Page","5","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Preference Count","0"
"ACT","102","Fraser","8832","Page","5","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Preference Percent","0.000"
"ACT","102","Fraser","8832","Page","5","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Transfer Count","-293"
"ACT","102","Fraser","8832","Page","5","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Transfer Percent","-100.000"
"ACT","102","Fraser","8833","Reid","0","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Preference Count","18"
"ACT","102","Fraser","8833","Reid","0","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Preference Percent","2.960"
"ACT","102","Fraser","8833","Reid","0","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Count","0"
"ACT","102","Fraser","8833","Reid","0","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Percent","0.000"
"ACT","102","Fraser","8833","Reid","0","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Count","176"
"ACT","102","Fraser","8833","Reid","0","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Percent","28.900"
"ACT","102","Fraser","8833","Reid","0","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Count","0"
"ACT","102","Fraser","8833","Reid","0","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Percent","0.000"
"ACT","102","Fraser","8833","Reid","0","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Count","266"
"ACT","102","Fraser","8833","Reid","0","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Percent","43.680"
"ACT","102","Fraser","8833","Reid","0","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Count","0"
"ACT","102","Fraser","8833","Reid","0","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Percent","0.000"
"ACT","102","Fraser","8833","Reid","0","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Count","6"
"ACT","102","Fraser","8833","Reid","0","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Percent","0.990"
"ACT","102","Fraser","8833","Reid","0","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Count","0"
"ACT","102","Fraser","8833","Reid","0","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Percent","0.000"
"ACT","102","Fraser","8833","Reid","0","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Count","1"
"ACT","102","Fraser","8833","Reid","0","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Percent","0.160"
"ACT","102","Fraser","8833","Reid","0","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Count","0"
"ACT","102","Fraser","8833","Reid","0","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Percent","0.000"
"ACT","102","Fraser","8833","Reid","0","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Count","34"
"ACT","102","Fraser","8833","Reid","0","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Percent","5.580"
"ACT","102","Fraser","8833","Reid","0","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Count","0"
"ACT","102","Fraser","8833","Reid","0","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Percent","0.000"
"ACT","102","Fraser","8833","Reid","0","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Preference Count","108"
"ACT","102","Fraser","8833","Reid","0","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Preference Percent","17.730"
"ACT","102","Fraser","8833","Reid","0","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Transfer Count","0"
"ACT","102","Fraser","8833","Reid","0","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Transfer Percent","0.000"
"ACT","102","Fraser","8833","Reid","1","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Preference Count","18"
"ACT","102","Fraser","8833","Reid","1","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Preference Percent","2.960"
"ACT","102","Fraser","8833","Reid","1","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Count","0"
"ACT","102","Fraser","8833","Reid","1","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Percent","0.000"
"ACT","102","Fraser","8833","Reid","1","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Count","177"
"ACT","102","Fraser","8833","Reid","1","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Percent","29.060"
"ACT","102","Fraser","8833","Reid","1","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Count","1"
"ACT","102","Fraser","8833","Reid","1","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Percent","100.000"
"ACT","102","Fraser","8833","Reid","1","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Count","266"
"ACT","102","Fraser","8833","Reid","1","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Percent","43.680"
"ACT","102","Fraser","8833","Reid","1","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Count","0"
"ACT","102","Fraser","8833","Reid","1","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Percent","0.000"
"ACT","102","Fraser","8833","Reid","1","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Count","6"
"ACT","102","Fraser","8833","Reid","1","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Percent","0.990"
"ACT","102","Fraser","8833","Reid","1","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Count","0"
"ACT","102","Fraser","8833","Reid","1","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Percent","0.000"
"ACT","102","Fraser","8833","Reid","1","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Count","0"
"ACT","102","Fraser","8833","Reid","1","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Percent","0.000"
"ACT","102","Fraser","8833","Reid","1","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Count","-1"
"ACT","102","Fraser","8833","Reid","1","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Percent","-100.000"
"ACT","102","Fraser","8833","Reid","1","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Count","34"
"ACT","102","Fraser","8833","Reid","1","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Percent","5.580"
"ACT","102","Fraser","8833","Reid","1","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Count","0"
"ACT","102","Fraser","8833","Reid","1","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Percent","0.000"
"ACT","102","Fraser","8833","Reid","1","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Preference Count","108"
"ACT","102","Fraser","8833","Reid","1","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Preference Percent","17.730"
"ACT","102","Fraser","8833","Reid","1","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Transfer Count","0"
"ACT","102","Fraser","8833","Reid","1","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Transfer Percent","0.000"
"ACT","102","Fraser","8833","Reid","2","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Preference Count","0"
"ACT","102","Fraser","8833","Reid","2","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Preference Percent","0.000"
"ACT","102","Fraser","8833","Reid","2","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Count","-18"
"ACT","102","Fraser","8833","Reid","2","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Percent","-100.000"
"ACT","102","Fraser","8833","Reid","2","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Count","181"
"ACT","102","Fraser","8833","Reid","2","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Percent","29.720"
"ACT","102","Fraser","8833","Reid","2","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Count","4"
"ACT","102","Fraser","8833","Reid","2","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Percent","22.220"
"ACT","102","Fraser","8833","Reid","2","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Count","271"
"ACT","102","Fraser","8833","Reid","2","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Percent","44.500"
"ACT","102","Fraser","8833","Reid","2","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Count","5"
"ACT","102","Fraser","8833","Reid","2","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Percent","27.780"
"ACT","102","Fraser","8833","Reid","2","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Count","9"
"ACT","102","Fraser","8833","Reid","2","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Percent","1.480"
"ACT","102","Fraser","8833","Reid","2","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Count","3"
"ACT","102","Fraser","8833","Reid","2","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Percent","16.670"
"ACT","102","Fraser","8833","Reid","2","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Count","0"
"ACT","102","Fraser","8833","Reid","2","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Percent","0.000"
"ACT","102","Fraser","8833","Reid","2","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Count","0"
"ACT","102","Fraser","8833","Reid","2","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Percent","0.000"
"ACT","102","Fraser","8833","Reid","2","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Count","37"
"ACT","102","Fraser","8833","Reid","2","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Percent","6.080"
"ACT","102","Fraser","8833","Reid","2","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Count","3"
"ACT","102","Fraser","8833","Reid","2","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Percent","16.670"
"ACT","102","Fraser","8833","Reid","2","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Preference Count","111"
"ACT","102","Fraser","8833","Reid","2","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Preference Percent","18.230"
"ACT","102","Fraser","8833","Reid","2","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Transfer Count","3"
"ACT","102","Fraser","8833","Reid","2","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Transfer Percent","16.670"
"ACT","102","Fraser","8833","Reid","3","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Preference Count","0"
"ACT","102","Fraser","8833","Reid","3","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Preference Percent","0.000"
"ACT","102","Fraser","8833","Reid","3","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Count","0"
"ACT","102","Fraser","8833","Reid","3","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Percent","0.000"
"ACT","102","Fraser","8833","Reid","3","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Count","184"
"ACT","102","Fraser","8833","Reid","3","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Percent","30.210"
"ACT","102","Fraser","8833","Reid","3","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Count","3"
"ACT","102","Fraser","8833","Reid","3","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Percent","33.330"
"ACT","102","Fraser","8833","Reid","3","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Count","271"
"ACT","102","Fraser","8833","Reid","3","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Percent","44.500"
"ACT","102","Fraser","8833","Reid","3","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Count","0"
"ACT","102","Fraser","8833","Reid","3","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Percent","0.000"
"ACT","102","Fraser","8833","Reid","3","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Count","0"
"ACT","102","Fraser","8833","Reid","3","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Percent","0.000"
"ACT","102","Fraser","8833","Reid","3","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Count","-9"
"ACT","102","Fraser","8833","Reid","3","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Percent","-100.000"
"ACT","102","Fraser","8833","Reid","3","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Count","0"
"ACT","102","Fraser","8833","Reid","3","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Percent","0.000"
"ACT","102","Fraser","8833","Reid","3","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Count","0"
"ACT","102","Fraser","8833","Reid","3","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Percent","0.000"
"ACT","102","Fraser","8833","Reid","3","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Count","42"
"ACT","102","Fraser","8833","Reid","3","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Percent","6.900"
"ACT","102","Fraser","8833","Reid","3","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Count","5"
"ACT","102","Fraser","8833","Reid","3","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Percent","55.560"
